,Unnamed: 0,age,education,employment,meanhouseholdincome,log_income
43696,43697,38.510358,13.45961,1.780051151,46373.444,4.6662693506866955
43698,43699,33.984715,11.814044,1.701598579,23120.195,4.363991492683908
43700,43701,38.305822,12.671443,1.811423866,46244.633,4.66506133721051
43702,43703,37.294039,11.338382,1.428085685,33772.014,4.528556960635575
43704,43705,41.109134,12.858,2.037588524,46553.685,4.667954063659457
43706,43707,47.613305,13.889876,1.765558699,50601.379,4.704162352490588
43708,43709,41.483089,12.969085,1.197047132,62313.806,4.7945842778848125
43710,43711,39.348768,13.148382,2.109742073,65307.55,4.814963391593574
43712,43713,32.663661,13.415818,2.552114061,45474.019,4.657763338906886
43714,43715,43.990588,12.82177,1.707832532,39160.643,4.5928498141080984
43716,43717,38.970443,12.004082,1.62541806,36865.546,4.566620670438524
43718,43719,44.258167,12.131599,1.429425582,35925.877,4.555407378660452
43720,43721,44.054369,12.570292,1.670761671,41587.007,4.6189576654921805
43722,43723,43.977202,12.700819,1.605404331,37462.72,4.573599306357584
43724,43725,43.977547,13.047454,1.590764331,40978.786,4.612559088245005
43726,43727,45.10443,11.926829,1.413043478,32091.772,4.506393698042061
43728,43729,40.537841,12.040942,1.765248706,36876.872,4.566754075864441
43730,43731,45.966184,12.587879,2.054545455,74673.469,4.873166327202943
43732,43733,43.215178,12.975659,1.679310345,46441.013,4.666901684268776
43734,43735,42.36611,12.832439,1.667235495,37734.317,4.576736493566436
43736,43737,39.149317,12.230889,1.732240437,35113.728,4.545476940655291
43738,43739,44.372514,12.671309,1.536363636,37129.032,4.569713626776965
43740,43741,45.145393,12.607143,1.663244353,36765.496,4.565440429375078
43742,43743,41.668681,12.128407,1.726474279,37026.181,4.568508919822637
43744,43745,46.703704,11.227273,1.173913043,26055.556,4.415900345019786
43746,43747,46.590476,12.558333,1.672413793,30909.483,4.490091741002324
43748,43749,48.25842,12.945438,1.634357762,40226.106,4.604507993680793
43750,43751,57.515209,12.352423,1.379746835,36637.778,4.563929126797101
43752,43753,39.013725,12.398876,1.893023256,40860.614,4.61130488835635
43754,43755,39.007394,12.464706,1.667481663,41751.397,4.620671011537965
43756,43757,44.736032,12.141215,1.557774608,37336.78,4.572136860786824
43758,43759,40.085308,13.027972,1.910828025,29613.402,4.471488302186936
43760,43761,52.423756,12.43513,1.193116635,27920.661,4.4459256956579445
43762,43763,42.131667,12.957143,1.708502024,41824.524,4.6214310070080185
43764,43765,36.549137,12.508754,1.786407767,38347.222,4.583733907691258
43766,43767,48.078036,12.457327,1.496510005,35076.87,4.545020833200977
43768,43769,40.784854,13.04942,1.780762235,40807.807,4.610743256537804
43770,43771,33.285714,13.138462,1.954356846,43250.0,4.635986111800833
43772,43773,41.624204,12.906832,1.875968992,39420.918,4.595726733532777
43774,43775,46.5,14.056,1.748201439,37692.982,4.57626049709183
43776,43777,37.927649,12.244275,1.393617021,40132.979,4.603501397841078
43778,43779,42.84918,12.312775,1.407407407,43515.267,4.638641652600869
43780,43781,43.589222,12.806807,1.740618433,43519.374,4.63868263967034
43782,43783,41.764286,13.87156,2.00862069,40776.86,4.610413780118513
43784,43785,41.823529,13.12369,1.685082873,39847.295,4.6003988450182876
43786,43787,39.460784,12.562893,2.055072464,37834.177,4.577884291277127
43788,43789,40.078125,12.922078,1.746938776,44034.717,4.643795209587301
43790,43791,44.590361,12.61236,1.580310881,41687.166,4.620002371681901
43792,43793,43.105193,12.672658,1.610833333,40587.422,4.608391467017436
43794,43795,45.01875,13.070175,1.857142857,43295.181,4.63643955959637
43796,43797,41.253176,12.622449,2.174013921,36701.439,4.564683092522054
43798,43799,46.574278,12.45233,1.5766517,40352.218,4.605867411144507
43800,43801,42.56235,12.980989,1.744186047,42871.56,4.632169286801169
43802,43803,44.753555,12.30303,1.577142857,32965.969,4.518065845897041
43804,43805,38.760976,12.492086,1.528445006,36569.048,4.563113654521026
43806,43807,44.25,13.015385,1.925373134,38792.857,4.588751765515073
43808,43809,40.18018,13.180723,2.0,36616.667,4.56367881049039
43810,43811,42.743922,12.508314,1.587737844,27988.273,4.44697610140615
43812,43813,48.802416,12.015064,1.590285111,37496.743,4.573993546166172
43814,43815,47.510309,12.649007,1.636363636,37947.514,4.57918332986401
43816,43817,52.297101,12.601695,1.359375,31431.655,4.4973672489286365
43818,43819,50.991342,12.473118,1.343283582,38697.479,4.587682673234646
43820,43821,44.092105,12.387755,1.363636364,34295.775,4.535240621290454
43822,43823,44.793893,12.783333,1.618110236,49803.823,4.697262680994237
43824,43825,51.566869,12.760163,1.445692884,33869.494,4.529808708464844
43826,43827,50.57971,12.550193,1.46942446,39324.027,4.594657985618054
43828,43829,35.653179,12.820755,2.256410256,35520.27,4.550476258318963
43830,43831,46.628571,12.641026,1.5,34978.723,4.543803950249096
43832,43833,38.575342,11.489583,1.742857143,40469.027,4.607122762740695
43834,43835,52.258865,12.944444,2.126865672,38077.465,4.580668027602192
43836,43837,44.432203,11.230769,1.818181818,32375.0,4.510209777089308
43838,43839,41.689655,11.555556,1.658536585,38982.759,4.590872573008198
43840,43841,34.0,10.493827,1.684684685,27685.484,4.442252120287608
43842,43843,38.443863,11.311662,1.282617038,33745.327,4.528213640911472
43844,43845,41.577703,11.747424,1.453816237,37722.222,4.5765972666187595
43846,43847,39.444517,11.243217,1.462596733,37118.41,4.5695893645561
43848,43849,44.518541,11.106306,1.355661882,35666.939,4.552265839014492
43850,43851,47.133333,11.107143,1.642857143,20937.5,4.320924824380921
43852,43853,39.874,11.238835,1.377358491,28211.009,4.450418619487366
43854,43855,44.238095,12.210526,2.263157895,30366.667,4.482397127020564
43856,43857,38.946262,11.136691,1.45694864,37353.065,4.572326243580425
43858,43859,39.55017,11.333333,1.220183486,30140.206,4.479146216271829
43860,43861,42.141959,10.664533,1.402425579,29603.795,4.471347388150621
43862,43863,42.198314,11.343461,1.228637413,37479.314,4.573791633209842
43864,43865,40.780952,11.412214,1.311377246,34813.665,4.541749745935563
43866,43867,45.61598,11.174292,1.25977239,29434.252,4.46885300374934
43868,43869,49.39011,9.921875,0.896103896,16595.89,4.220000547598769
43870,43871,27.214286,12.5,2.333333333,31583.333,4.499457959336865
43872,43873,44.780088,10.504762,1.369565217,29582.888,4.471040569297103
43874,43875,39.091483,11.594907,1.761105627,37002.483,4.568230867770159
43876,43877,26.680851,10.777778,2.407407407,24281.25,4.385271040481008
43878,43879,39.439548,10.815534,1.64673913,32771.505,4.515496386398755
43882,43883,40.418967,11.196222,1.323396567,34128.623,4.533118765994263
43884,43885,45.29321,11.377682,1.148854962,32300.759,4.509212727459243
43886,43887,49.344906,11.412027,1.075718016,30946.97,4.490618133915162
43888,43889,43.211966,11.034653,0.882608696,29628.378,4.47170787676081
43890,43891,37.463875,11.189922,1.554831705,29488.372,4.469650796596113
43892,43893,43.957617,11.247706,1.267983075,33307.299,4.522539415730601
43894,43895,43.449968,11.608614,1.332300542,30470.935,4.483885780744186
43896,43897,49.782398,11.068796,1.021640091,28418.325,4.453598476663413
43898,43899,40.95502,11.887978,1.370820669,35671.745,4.552324354792081
43900,43901,48.275148,12.641509,2.095081967,53303.846,4.726758545542857
43902,43903,38.828134,12.591598,1.879955947,53573.223,4.728947774597798
43904,43905,37.347113,13.508779,2.035970565,66672.588,4.82394731326723
43906,43907,41.403226,11.768707,1.461988304,40950.0,4.612253906096437
43908,43909,37.261093,12.595848,1.865,45401.684,4.6570719616312015
43910,43911,40.217784,12.107345,1.693086003,37619.048,4.575407800954441
43912,43913,34.452802,13.148775,2.069090909,59084.574,4.771474108611269
43914,43915,37.95614,12.3,1.516129032,42300.493,4.626345428980997
43916,43917,41.705969,12.717839,1.700881612,44854.008,4.651801256176361
43918,43919,41.998994,11.790046,1.618638317,35756.468,4.553354612923998
43920,43921,44.004303,13.031937,1.75120673,51186.958,4.709159320543216
43922,43923,40.277619,13.10756,1.85086756,59221.965,4.772482813294735
43924,43925,40.033026,12.715301,1.654131848,53834.536,4.7310609742198295
43926,43927,35.448315,13.583923,2.008719984,58500.033,4.767156111068742
43928,43929,42.780973,12.439405,1.593736864,44054.297,4.64398827534453
43930,43931,38.556675,11.760714,2.130630631,46168.75,4.664348116365062
43932,43933,36.410953,12.659489,1.836603179,55124.884,4.741347688585411
43934,43935,38.509755,12.092177,1.772608126,45866.644,4.661496964557504
43936,43937,38.318497,13.404882,2.082105263,62799.395,4.79795545982912
43938,43939,44.677937,13.886354,1.567578359,68188.457,4.833710863139055
43940,43941,39.473565,13.243252,1.746573225,60294.663,4.7802788721363605
43942,43943,40.587096,12.004415,1.522173107,46559.991,4.668012887693148
43944,43945,36.596205,13.156352,1.849415693,65157.333,4.81396329959154
43946,43947,42.353017,13.766942,1.793937474,43236.196,4.635847476935239
43948,43949,42.525952,12.599034,1.827437446,46870.641,4.670900892945414
43950,43951,31.3125,11.457143,0.375,27205.882,4.434662810062687
43952,43953,42.267883,14.388745,2.117823265,39866.809,4.600611475462936
43954,43955,37.607175,12.814658,1.642952795,37942.895,4.579130463994902
43956,43957,41.684436,13.904753,2.022766549,37981.005,4.579566452243539
43958,43959,39.548007,16.026494,1.9752443,105936.973,5.025047559422893
43960,43961,38.501597,12.631081,1.829581994,42344.312,4.626795080949656
43962,43963,39.215732,13.168269,1.871868701,59637.625,4.775520339845806
43964,43965,38.884543,11.369568,1.337114864,36867.71,4.566646162687479
43966,43967,32.251828,11.306299,1.250167224,39763.209,4.599481425895175
43968,43969,37.186617,11.346569,1.341242083,31102.912,4.492801051609716
43970,43971,36.126806,12.381976,1.705215771,40798.658,4.610645877972721
43972,43973,42.139986,13.686478,1.977279899,48971.807,4.689946129251015
43974,43975,44.296834,12.937484,1.667667741,50788.229,4.705763069120441
43976,43977,42.275415,13.050259,1.864755245,48654.767,4.687125397130022
43978,43979,39.610588,13.465986,1.356521739,72659.449,4.861292100144273
43980,43981,48.498349,14.1787,1.473115445,70771.424,4.8498579341826265
43982,43983,34.994444,11.333333,1.251141553,21408.935,4.330595063598628
43984,43985,46.569767,12.529412,2.317073171,55761.905,4.746337602192818
43986,43987,38.55193,13.888434,2.071196322,66022.55,4.819692294146701
43988,43989,33.093558,13.968167,2.208846154,65771.53,4.818037944684688
43990,43991,34.302998,13.547875,2.156445156,66596.466,4.823451183563379
43992,43993,43.461883,12.825708,1.761523046,35982.394,4.556090054684962
43994,43995,49.555912,12.815278,1.556701031,35171.628,4.5461924711049155
43996,43997,46.895522,12.618182,1.767857143,41108.333,4.613929865892972
43998,43999,36.22511,13.639835,1.69096718,68754.943,4.837303926363467
44000,44001,39.980691,12.496172,1.452933151,41636.951,4.619478919388998
44002,44003,39.282209,12.722719,1.383471074,46950.53,4.671640499153274
44004,44005,39.437514,12.951093,1.706221427,53101.857,4.72510970885456
44008,44009,33.807163,12.290043,2.066420664,46903.571,4.671205908952948
44010,44011,44.058621,12.650407,1.372093023,61508.333,4.788933956926011
44012,44013,37.784085,12.798764,1.766939687,46056.41,4.663290082608816
44014,44015,46.475616,12.717251,1.325747724,37531.922,4.574400805090437
44016,44017,47.917135,12.455584,1.442488263,39300.827,4.594401689249667
44018,44019,37.388741,12.926491,1.784775298,57571.95,4.760210939545415
44020,44021,42.148305,13.520958,1.936507937,44023.364,4.64368322565069
44022,44023,33.233014,13.179954,1.879207921,61125.278,4.7862208473233565
44024,44025,39.265432,11.693878,0.929824561,32196.97,4.507815002931939
44026,44027,36.868066,12.677885,1.606060606,39595.768,4.5976487709643195
44028,44029,41.781587,12.831614,1.647192597,44629.288,4.649619958314029
44030,44031,32.870793,12.771347,1.849445325,61488.501,4.788793905707461
44032,44033,34.812616,13.281345,1.830722587,64322.386,4.808362145930297
44034,44035,46.310079,12.645205,1.643712575,40186.835,4.604083803749604
44036,44037,41.344027,12.659516,1.600366636,50390.448,4.702348219500103
44038,44039,42.440903,12.689233,1.675814751,41054.255,4.6133581755176944
44040,44041,37.220528,12.60631,1.923263328,54452.337,4.73601652365881
44042,44043,42.716341,13.537152,1.855320473,52127.462,4.717066580360978
44044,44045,43.9,12.720339,2.093023256,40964.286,4.61240538958813
44046,44047,42.76621,12.908118,1.561259592,47682.014,4.678354590914522
44048,44049,45.271568,13.149378,1.527065527,42228.656,4.625607259471981
44050,44051,34.03012,12.059113,1.925110132,41254.31,4.615469327708634
44052,44053,36.697989,12.927922,1.926103137,59873.64,4.777235661751164
44054,44055,41.17101,12.651584,2.104247104,57244.186,4.757731384176318
44056,44057,40.265403,12.12987,1.734939759,45429.412,4.657337115709454
44058,44059,45.676544,12.056221,1.753032929,48423.258,4.685054006167702
44060,44061,38.31291,13.123288,1.803571429,46642.424,4.6687811125586025
44062,44063,43.443452,12.354331,1.228346457,35347.826,4.5483627085081
44066,44067,44.174453,12.931687,1.579636364,47166.283,4.6736316524552635
44068,44069,41.78135,12.716418,2.052631579,52064.626,4.716542753035945
44070,44071,47.288136,13.111475,1.582822086,38670.915,4.58738444812038
44072,44073,43.975,12.413793,1.6,27106.061,4.433066411337219
44074,44075,33.974859,13.565267,1.952938247,66615.787,4.823577163021795
44076,44077,38.556459,12.729084,1.929577465,50510.49,4.703381581604092
44078,44079,42.121884,12.072243,1.417808219,38583.861,4.586405684352306
44080,44081,46.178571,11.825,1.434782609,30952.381,4.490694062577082
44082,44083,35.634227,13.279112,1.797233468,61095.928,4.786012265789823
44084,44085,35.248284,12.891266,2.063037249,62251.534,4.7941500577682055
44086,44087,35.873563,12.772455,2.165775401,44711.207,4.65041639400948
44088,44089,38.344697,12.60241,1.977272727,34843.434,4.542120950404439
44090,44091,40.037037,12.509804,1.451612903,41487.603,4.617918343627594
44092,44093,42.849981,12.879615,1.688199176,41442.808,4.617449173802574
44094,44095,32.267285,14.185593,2.046237693,86120.744,4.935107773052272
44096,44097,39.596401,13.737993,1.913734881,51808.185,4.714398377882724
44098,44099,37.697998,13.344065,1.877798902,61057.694,4.785740398030334
44100,44101,40.931178,12.254462,1.622988351,37486.276,4.573872298437493
44102,44103,43.178544,11.97026,1.478571429,34179.633,4.533767395221156
44104,44105,32.866179,13.574191,1.957847841,66215.437,4.820959249596362
44106,44107,37.903401,12.265013,1.741851902,44813.693,4.651410734661424
44108,44109,36.169999,12.252925,1.761170792,44061.101,4.644055345112761
44112,44113,31.803287,14.186944,1.959916589,97605.874,4.989475954644388
44114,44115,43.878438,12.903955,1.632474615,41281.129,4.615751566326644
44116,44117,42.063421,13.113924,1.83911939,41149.45,4.614364034844489
44118,44119,36.366102,12.967914,1.078817734,37168.712,4.570177511835988
44120,44121,45.239726,12.612245,1.436363636,24171.429,4.383302326389004
44122,44123,44.232639,11.957464,1.52394775,29842.999,4.474842464367179
44124,44125,42.647815,12.051064,1.706270627,29529.326,4.470253534407633
44126,44127,43.003784,12.938692,1.491725768,40006.008,4.6021252174607845
44128,44129,42.692462,12.685363,1.437735849,40988.92,4.612666475422634
44130,44131,41.551422,12.877301,1.517647059,39379.581,4.595271090919519
44132,44133,40.398331,12.068966,1.374458874,30710.0,4.487279816443069
44134,44135,43.349389,12.247357,1.637606838,32639.299,4.513740822762551
44136,44137,43.200943,12.8677,1.549415993,33840.557,4.529437502713192
44138,44139,44.237668,11.655518,1.158038147,32263.804,4.508715570703721
44140,44141,39.105263,12.45509,1.475138122,27774.39,4.443644529447536
44142,44143,42.899689,12.607678,1.825123153,43466.981,4.6381594773067265
44144,44145,42.924306,13.387516,2.168338907,49800.239,4.697231427019398
44146,44147,44.93,12.759494,2.037037037,39000.0,4.5910646070264995
44148,44149,27.409955,13.782328,2.318159569,64796.011,4.811548270469164
44150,44151,48.638462,12.304054,1.470238095,49706.128,4.696409933854584
44152,44153,39.761619,13.066038,2.158562368,43762.384,4.641100972599672
44154,44155,59.75,12.35,0.35,45600.0,4.658964842664435
44156,44157,32.949561,13.310345,2.03164557,79906.716,4.902583282432448
44158,44159,45.538891,12.789916,1.600185529,38523.161,4.585721915745678
44160,44161,37.522613,12.712,1.420689655,38834.437,4.589217013377107
44162,44163,48.385041,12.057816,1.587232892,34931.466,4.5432168124441255
44164,44165,40.965278,12.626866,1.503067485,34366.477,4.536135013723484
44166,44167,42.404295,12.429173,1.725146199,37106.715,4.569452508632774
44168,44169,42.445274,12.834586,1.712374582,39306.349,4.594462705921554
44170,44171,50.588235,13.69697,1.013513514,46153.846,4.664207896629159
44172,44173,33.661224,12.664179,1.786127168,35195.652,4.546489014925811
44174,44175,38.267413,13.248175,1.898734177,60140.95,4.779170284032194
44176,44177,47.085185,12.157895,1.310679612,41251.429,4.61543899763904
44178,44179,37.962264,12.56705,1.75170068,49781.867,4.697071180191277
44180,44181,43.059045,12.605536,1.736842105,33657.434,4.527081002842428
44182,44183,39.34464,12.89002,1.776292335,56734.622,4.753848165678723
44184,44185,45.193211,12.941736,1.717784878,39395.0,4.595441104815296
44186,44187,33.679062,12.757979,1.894977169,48495.911,4.685705122004322
44188,44189,40.725209,12.88589,1.800636267,52838.747,4.722952510353581
44190,44191,48.516245,12.343578,1.503263234,35970.373,4.555944941321481
44192,44193,50.125,12.083333,1.835443038,36337.5,4.560355044778484
44194,44195,43.777293,12.583333,1.760638298,34895.089,4.54276431033236
44196,44197,50.000777,13.605058,1.760667152,39999.147,4.602050729899386
44198,44199,48.220329,12.054653,1.391752577,34159.445,4.53351080594567
44200,44201,38.467656,12.359551,1.622036262,47898.317,4.680320253906129
44202,44203,42.860636,13.044369,1.949526814,45491.279,4.657928147312123
44204,44205,42.538636,12.363057,1.728813559,42486.577,4.628251742859467
44206,44207,48.204184,12.201276,1.49197861,40198.381,4.604208562116181
44208,44209,38.596299,12.336283,1.764837626,43195.745,4.63544096871231
44210,44211,42.117371,12.145833,1.36196319,31954.802,4.504536130894938
44212,44213,40.548,12.589818,1.680904523,42523.256,4.628626510994589
44214,44215,46.135838,12.654384,1.595818815,58509.934,4.767229608220922
44216,44217,42.659114,12.406627,1.575483871,38400.629,4.58433833814336
44218,44219,41.37931,11.866667,1.386666667,43468.354,4.63817319523451
44220,44221,35.63835,12.533333,1.986486486,48181.034,4.6828761160374945
44222,44223,39.452661,11.786623,1.603573097,39632.998,4.598056925364991
44224,44225,45.273301,13.463776,1.582554335,53396.511,4.727512880568806
44226,44227,43.371975,12.293883,1.494403893,41551.553,4.618587260291639
44228,44229,41.584399,12.220077,1.740863787,38996.711,4.59102797998073
44230,44231,43.099723,12.314856,1.537735849,35635.739,4.551885769455248
44232,44233,45.654851,11.742347,1.486547085,33924.508,4.530513557895975
44234,44235,44.280047,12.226545,1.557720822,39198.422,4.5932685840998815
44236,44237,40.950758,12.427778,1.652380952,35466.019,4.5498124423946
44238,44239,44.620075,12.299252,1.29478458,34156.604,4.533474684693289
44240,44241,40.84689,12.309677,1.565217391,36505.495,4.56235824167726
44242,44243,42.83691,11.864119,1.687388988,31181.818,4.493901432352216
44244,44245,41.872694,12.290503,1.463636364,37337.558,4.572145910243866
44246,44247,35.828,12.795181,1.865168539,37317.391,4.571911272965376
44248,44249,47.318885,12.178723,1.113207547,26362.069,4.42097949241746
44250,44251,40.366897,12.841683,1.723132969,39259.058,4.5939398747262885
44252,44253,43.128713,11.937888,1.528596187,32154.312,4.507239221497697
44254,44255,37.579866,12.027484,1.876635514,38633.791,4.586967326048004
44256,44257,43.454248,13.264957,1.107692308,37943.966,4.579142722490879
44258,44259,44.653266,12.0,1.632258065,46967.066,4.671793430955893
44260,44261,42.197368,12.529052,1.756476684,39784.392,4.599712725396655
44262,44263,44.048327,11.691517,1.417431193,31251.106,4.494865391958407
44264,44265,40.813953,12.244898,1.770186335,31858.289,4.5032224476166425
44266,44267,42.177301,12.072379,1.61622807,48506.667,4.685801434320196
44268,44269,45.840302,12.725876,1.521948608,37284.672,4.571530326876405
44270,44271,40.96875,12.255238,1.36672326,32952.2,4.517884414862199
44272,44273,48.225,11.934783,1.637254902,27980.198,4.446850783422541
44274,44275,45.406386,12.361978,1.499719101,36395.611,4.561049014599406
44276,44277,39.102119,12.421053,1.778846154,39462.406,4.5961835604060095
44278,44279,40.50822,12.56583,1.836211008,50233.909,4.700996974517814
44280,44281,39.735054,12.081197,1.436170213,36843.416,4.566359889743409
44282,44283,40.088825,12.370401,1.716814159,44437.918,4.64775370323254
44284,44285,41.929464,12.216867,1.571925754,37247.318,4.571095006755869
44286,44287,44.255157,12.247476,1.581135998,39412.05,4.595629025084662
44288,44289,39.001092,12.344482,1.596125186,51679.943,4.713322025985497
44290,44291,40.530952,12.57554,1.455621302,34835.135,4.54201749793766
44292,44293,31.197802,12.025157,1.788359788,39290.909,4.594292076384152
44294,44295,29.318182,12.2,1.909090909,34136.364,4.533217260808268
44296,44297,37.749378,12.361801,1.734494015,48727.994,4.6877785330176005
44298,44299,45.128788,11.643678,0.989690722,34003.448,4.531522957379001
44300,44301,38.221893,12.11891,1.560843965,40704.198,4.609639202203504
44302,44303,42.454154,12.105817,1.67107896,37813.525,4.5776471644477335
44304,44305,45.389087,12.792813,1.605011054,43858.073,4.642049546086339
44306,44307,39.750216,12.815558,2.024802706,49605.201,4.695527213731787
44308,44309,39.935525,11.80449,1.667771334,42638.462,4.629801530986629
44310,44311,43.400996,12.321799,1.538216561,32650.585,4.513890966927965
44312,44313,45.170362,12.93567,1.636723387,41278.779,4.6157268426548885
44314,44315,39.348525,12.803347,1.866666667,45116.279,4.65433327367905
44316,44317,48.952055,11.989796,1.959677419,52773.148,4.722413001288203
44320,44321,45.809091,12.599537,1.534334764,36142.994,4.5580241256411105
44322,44323,45.112245,12.689655,1.996551724,47223.602,4.6741591099994295
44324,44325,36.550253,12.991266,1.976789168,47875.947,4.680117377531389
44326,44327,42.450077,12.877339,1.711069418,35104.779,4.545366243304817
44328,44329,44.758065,13.130435,1.647058824,30665.049,4.486643662987725
44330,44331,45.33429,12.534615,1.651408451,40498.249,4.607436246274492
44332,44333,47.170882,13.605332,1.749594814,46847.222,4.6706838426978345
44334,44335,42.738372,12.40625,1.436619718,28402.913,4.4533628835311685
44336,44337,40.666027,13.125273,1.810457516,49117.29,4.691234397007021
44338,44339,45.429309,12.799431,1.5158831,45300.532,4.6561033023066
44340,44341,50.409311,12.667722,1.519708029,35310.44,4.547903129298624
44342,44343,31.328,12.574163,1.979253112,35978.261,4.556040168004645
44344,44345,38.580589,13.128609,1.881959911,45715.933,4.660067587553916
44346,44347,46.294118,12.627907,1.483870968,41653.846,4.61965510705046
44348,44349,38.055556,12.807692,2.333333333,30368.421,4.482422211450226
44350,44351,38.278912,12.597985,2.008906883,45213.864,4.655271623649419
44352,44353,25.1,12.56,2.419354839,33197.674,4.521107655862082
44354,44355,39.17426,12.82392,1.61637931,44203.903,4.645460617234343
44356,44357,48.733333,12.5275,1.576233184,45279.817,4.655904662967079
44358,44359,39.062305,13.038462,2.0,42943.089,4.632893281073763
44360,44361,45.784175,13.516915,1.632548092,56173.942,4.74953490151148
44362,44363,44.31677,12.512397,1.467153285,45845.638,4.661298020864305
44364,44365,47.233945,11.7875,1.777777778,38014.151,4.579945295490074
44366,44367,43.139154,12.657692,1.583629893,38074.675,4.580636204948093
44368,44369,52.988889,12.497268,1.441624365,40842.105,4.6111081175070705
44370,44371,43.333333,12.657895,1.342105263,45836.735,4.661213674797378
44372,44373,44.707792,13.826446,1.795275591,49838.028,4.697560849749393
44374,44375,40.284211,13.28187,1.73006135,53059.192,4.724760632140596
44376,44377,40.023155,12.473214,1.417142857,37694.553,4.57627859760755
44378,44379,45.370845,12.485471,1.679875334,40086.326,4.602996254029412
44380,44381,41.923655,12.687861,1.687877231,41109.581,4.613943050355751
44382,44383,42.37757,12.682362,1.681582361,36809.563,4.565960661570134
44384,44385,42.73904,12.495765,1.604207436,46555.24,4.667968569850339
44386,44387,49.377119,12.536741,1.495575221,39426.941,4.595793082973402
44388,44389,44.211633,13.163435,1.74932675,45004.776,4.653258604450521
44390,44391,37.10754,12.579767,1.572864322,42423.875,4.627610334483639
44392,44393,41.345913,12.540885,1.60375245,42536.445,4.628761190752463
44394,44395,45.874359,13.147651,1.346153846,38363.128,4.583914010848867
44396,44397,46.15809,12.638909,1.560497057,40990.111,4.612679094374619
44398,44399,49.54717,11.682243,1.3828125,34536.667,4.538280423174914
44400,44401,40.627622,12.029333,1.464208243,38892.67,4.58986775869036
44402,44403,41.594771,13.147059,2.016393443,43394.737,4.637437060607919
44404,44405,42.728732,13.263636,1.857988166,43101.796,4.634495367066499
44406,44407,51.381783,12.792271,1.579646018,40228.571,4.604534605829101
44408,44409,41.168605,12.571429,1.7890625,42491.228,4.628299282417292
44410,44411,44.249874,12.983826,1.629582807,40681.319,4.609395025497882
44412,44413,45.508396,12.833471,1.511398176,37269.978,4.571359136395336
44414,44415,41.867126,13.430074,1.965790857,44572.799,4.649069906962255
44416,44417,41.140878,12.45098,1.824207493,34992.462,4.5439744996534985
44418,44419,53.149091,12.746725,1.443983402,36555.172,4.5629488316947935
44420,44421,52.024221,12.584475,1.560165975,36575.758,4.563193335256846
44422,44423,39.935065,13.074074,1.913793103,41024.194,4.61304005725003
44424,44425,45.772358,11.769231,1.277227723,29792.683,4.474109615656346
44426,44427,42.878613,12.561983,1.582677165,30680.982,4.48686925587525
44428,44429,46.240654,12.510067,1.756547042,37048.308,4.568768378495025
44430,44431,40.75,12.378378,1.909090909,41713.333,4.620274892451371
44432,44433,47.627451,13.20354,1.161290323,33023.49,4.518822968613277
44434,44435,41.621406,12.697778,1.764227642,35919.039,4.555324708769761
44436,44437,35.41369,13.22549,1.467741935,36796.0,4.565800610185846
44438,44439,48.7,13.836879,1.624277457,35297.753,4.5477470597571985
44440,44441,39.517182,12.556122,1.438679245,32428.571,4.5109278114392914
44442,44443,48.541026,12.535484,1.037037037,33958.861,4.530953115326025
44444,44445,44.286096,12.638376,1.557003257,37250.0,4.5711262770843115
44446,44447,46.885965,13.466667,2.142857143,52483.607,4.7200236748120625
44448,44449,46.008989,12.5,1.624156545,42995.545,4.6334234583202845
44450,44451,44.839219,12.615044,1.613827993,36951.73,4.567634775934244
44452,44453,45.631424,12.459259,1.560152057,39261.858,4.593970847990784
44454,44455,43.707447,12.030303,2.0,41778.481,4.620952645665578
44456,44457,45.509974,12.687099,1.625,37776.226,4.57721856795202
44458,44459,47.998817,12.113636,1.794285714,39819.635,4.600097274822169
44460,44461,39.45788,12.667683,1.745614035,38194.568,4.582001602299889
44462,44463,45.175847,11.581016,1.480902778,32230.973,4.508273416345487
44464,44465,38.624642,12.384259,1.593155894,37524.715,4.574317402463679
44466,44467,44.62146,11.765379,1.762755102,38155.844,4.581561064507919
44468,44469,41.304062,12.471687,1.625873483,39227.806,4.593594018842284
44470,44471,46.336553,11.964272,1.340789934,33785.714,4.528733101386893
44472,44473,35.026627,12.714976,1.600823045,46621.569,4.668586885155728
44474,44475,41.775261,11.73,1.311688312,31906.048,4.503873014219093
44476,44477,41.424719,12.229075,1.830279653,37945.471,4.579159947897239
44478,44479,40.994213,12.321591,1.58444217,40020.284,4.602280166239104
44480,44481,37.655758,11.796117,1.700490998,36053.459,4.556946937642084
44482,44483,43.247662,12.768934,1.593613314,46392.454,4.666447345799006
44484,44485,31.344461,12.223188,1.434951456,37803.571,4.577532826089703
44486,44487,42.152231,12.956364,1.862928349,46976.744,4.671882912147059
44488,44489,36.070946,12.988003,1.85866373,50992.576,4.707506951844451
44490,44491,42.874983,12.18296,1.51250356,39401.553,4.595513339745331
44492,44493,38.002876,12.585635,1.649048626,42032.501,4.62358523197984
44494,44495,35.317659,11.807107,1.463726885,43118.065,4.634659262877232
44496,44497,38.795186,12.010288,1.582939787,33898.988,4.530186733230339
44498,44499,31.116766,11.274194,1.46728972,37828.889,4.577823586646838
44500,44501,39.29418,12.534826,1.621867322,40880.28,4.611513861736208
44502,44503,36.443262,11.280771,1.758544653,34718.728,4.540563805424371
