,age,education,employment,meanhouseholdincome,log_income
59246,41.903067,12.847422,1.569635813,68962.662,4.83861401716697
59248,38.151331,11.370419,1.326963153,47806.514,4.679487076560036
59250,35.461372,11.3263,1.393796548,52877.052,4.723267234378083
59252,36.415948,10.87499,1.334492065,49432.375,4.694011476829701
59254,37.156638,11.407804,1.372574274,52708.982,4.721884628507654
59256,37.426894,11.554534,1.463943546,49313.046,4.692961829141062
59258,34.619509,12.490806,2.067103741,52458.3,4.719814212434624
59260,35.851296,11.90623,1.523286505,48120.979,4.682334454286527
59262,36.792337,12.086126,1.547218385,53193.942,4.725862175419501
59264,40.019103,12.846024,1.711259703,65074.831,4.813413048915538
59266,32.981268,10.334161,1.450538008,44816.767,4.651440524115543
59268,42.701707,13.836546,1.711758201,84282.196,4.92573584276731
59270,44.242577,13.620848,1.679381744,74445.32,4.871837401053132
59272,55.850527,13.697231,1.093163711,61376.172,4.787999798218977
59274,43.913646,14.987775,2.175675676,85938.627,4.93418841088981
59276,31.797592,10.105035,1.223546639,41258.326,4.615511603091539
59278,38.775639,12.573603,1.632896853,64163.088,4.807285257225729
59280,35.145038,14.397695,1.982303601,105719.535,5.02415524424989
59282,38.029092,12.406632,1.572026616,44451.708,4.647888452836582
59284,50.477124,11.407407,1.411764706,32928.571,4.517572884058987
59286,41.746656,14.622286,1.867585707,79718.097,4.901556922839997
59288,44.51973,14.855364,1.519955058,101002.4,5.0043316935289095
59290,40.825989,14.467449,1.936351639,73872.931,4.868485330534102
59292,37.294378,11.891243,1.651389274,45142.778,4.654588281213787
59294,40.60025,13.514342,1.745063219,48554.432,4.6862288780194
59296,41.627227,15.28488,2.162197033,69503.576,4.842007149872334
59298,45.647652,12.543466,1.292702358,30610.076,4.485864407883504
59300,41.970531,16.137215,2.054428858,99131.726,4.996212667822126
59302,41.914259,14.536346,1.828693393,54300.921,4.734807195736651
59304,49.492166,15.941236,1.707817061,39756.685,4.599410164804049
59306,41.663325,15.422578,1.929527954,68461.583,4.8354469368733835
59308,47.580925,16.726604,1.855566928,120373.015,5.080529138498909
59310,36.638172,14.291419,1.785905625,47777.722,4.679225439126408
59312,32.929877,11.490239,1.437624143,47673.514,4.67827716481908
59314,39.553083,13.374392,1.768159326,69668.887,4.843038872489221
59316,42.259107,13.429483,1.757485666,61050.045,4.785685988399566
59318,41.030012,14.01727,1.725692436,83397.62,4.9211536569253225
59320,47.341469,14.312252,1.58997344,85054.809,4.9296988736584035
59322,45.909483,14.289439,1.41509434,73717.494,4.867570563111465
59324,40.38421,15.16751,1.95418213,101100.974,5.004755339575055
59326,54.337931,14.928,1.5234375,79716.312,4.901547198268556
59328,37.507367,13.229314,1.944034853,61379.013,4.788019900516462
59330,36.661258,15.243836,2.256823821,71669.091,4.855331896220795
59332,43.626882,13.94362,1.592,70182.667,4.846229867746237
59334,42.876863,15.382888,1.962308205,99325.023,4.997058674293944
59336,42.438301,15.838078,1.882160879,112209.643,5.050030180643273
59338,40.027334,13.890146,1.829980034,84568.672,4.927209510825387
59340,42.777417,13.79342,1.726676677,83081.922,4.919506534857995
59342,41.447735,14.033887,1.807503608,83370.433,4.92101205709284
59344,40.857408,14.039026,1.992225462,76634.784,4.884425937653123
59346,45.630165,14.710383,1.929648241,79359.621,4.899599585078561
59348,43.100977,15.321608,2.118952018,104284.162,5.01821835561447
59350,36.492462,14.102941,2.451219512,57074.899,4.756445151633469
59352,42.04321,14.826568,2.164744646,76917.663,4.886026080537547
59354,33.171414,9.94905,1.519230769,66254.065,4.82121252944522
59356,39.265428,13.46383,1.657620042,78609.442,4.895474713497684
59358,36.405641,14.083873,2.046457001,79394.261,4.899789110662469
59360,38.482541,13.937246,1.969364964,81814.75,4.912831607658285
59362,44.930499,14.019679,1.839971466,59856.431,4.777110818030149
59364,31.501505,10.53299,1.415319747,50376.331,4.702226533855251
59366,39.518645,15.037425,1.533212319,111339.088,5.046647659595406
59368,37.726224,14.210214,1.781849913,71982.782,4.857228627311348
59370,33.841409,12.370308,1.745262604,76546.776,4.883926903788097
59372,43.597853,15.338262,1.588624709,131025.277,5.117355086515782
59374,42.119463,14.761572,1.622021492,113634.822,5.055511435997206
59376,37.401495,12.414257,1.678180491,87782.109,4.94340601073155
59378,42.672414,13.372234,1.696557426,70601.865,4.848816173410314
59380,36.377309,13.780872,1.859959989,96772.769,4.985753167878798
59382,42.856005,14.308077,1.85230458,70642.931,4.849068709973804
59384,42.298997,13.724844,1.860043461,59683.747,4.775856080723676
59386,35.624513,16.209781,1.396249692,60970.558,4.785120169685065
59388,41.990739,14.187544,1.602617706,89303.725,4.9508695743779665
59390,43.789429,15.16257,1.348163774,144759.178,5.160646108346927
59392,34.980569,11.384617,1.584837285,58259.112,4.765363860716657
59394,33.405689,11.034877,1.570490894,58427.083,4.766614204492248
59396,36.352061,11.776356,1.627862774,54852.647,4.739197589973735
59398,33.595996,10.513338,1.439237039,57157.255,4.757071363453803
59400,37.255085,13.332069,1.85918035,82135.279,4.914529736706434
59402,39.23238,14.800499,1.684006242,131742.606,5.1197262499679965
59404,32.635591,10.657593,1.431717664,69206.112,4.840144451258156
59406,38.875783,13.677213,1.805227398,92038.522,4.963969635937522
59408,37.402301,13.293593,1.80973198,68030.439,4.8327032734692015
59410,39.138723,13.160337,1.792738854,68657.36,4.8366871000003755
59412,37.278081,13.561864,1.92532356,85151.204,4.9301907930720725
59414,37.976293,13.152968,1.865486176,94626.45,4.9760125474320285
59416,36.152675,13.7278,1.962220762,92869.337,4.967872345103656
59418,36.004466,13.577307,1.95810706,86094.388,4.9349748432066605
59420,32.002754,14.396644,1.949236348,124677.135,5.095786813912898
59424,35.41911,12.917081,1.815854026,99365.298,4.997234739342409
59426,37.874345,10.859357,0.998880681,21411.564,4.330648391337493
59428,41.58828,12.754628,1.479583156,48582.066,4.68647597966057
59430,32.317411,10.934402,1.339731503,43410.543,4.637595218237427
59432,34.428323,11.529933,1.381879841,43786.931,4.641344506816396
59434,42.560567,13.001447,1.546324655,66855.858,4.825139466730586
59436,36.207028,12.51168,1.503502282,36237.306,4.5591559033308355
59438,34.109106,12.128608,1.571666543,41479.175,4.617830109903342
59440,32.910694,11.38939,1.39912557,43735.57,4.640834791001819
59442,41.65635,13.839622,1.749318896,72947.828,4.863012365432245
59444,35.043764,10.996649,1.31826484,45927.908,4.662076663908066
59446,40.775526,14.188593,1.987063051,56956.266,4.755541509618418
59450,38.832509,13.927719,1.78189865,81739.037,4.912429516810249
59452,46.78167,13.610538,1.390997756,69592.413,4.842561895187595
59454,40.735622,15.154414,1.466365462,127089.08,5.1041082358452465
59456,40.390539,14.111757,1.739017247,49622.902,4.695682158681318
59458,37.787653,12.019979,1.38769286,59191.253,4.772257533504986
59460,48.677519,15.300717,1.505842087,111059.012,5.045553805595609
59462,41.890941,13.941873,1.675300037,76330.321,4.882697088770115
59464,44.856187,13.427448,1.462744407,64230.965,4.80774444686272
59466,37.129727,11.995831,1.341522029,39194.084,4.59322051905998
59468,44.610987,13.182721,1.501582674,58202.647,4.764942736391338
59470,43.282735,14.382037,1.6811036,91719.145,4.962459997611404
59472,38.723416,13.819441,1.678689803,79084.51,4.898091428120937
59474,37.49525,14.798758,1.724623741,117920.535,5.071589440893375
59476,37.418595,12.548866,1.634347164,64716.728,4.811016551752138
59478,36.629049,12.273576,1.654778936,57910.849,4.762759931939286
59480,45.469967,13.717049,1.623386094,73067.432,4.863723844065791
59482,38.357311,13.811721,1.815797081,86852.9,4.9387843240263045
59484,39.683797,12.850546,1.598414795,65441.768,4.815855023888693
59486,42.048258,14.166345,1.692467034,97398.506,4.988552295267402
59488,33.257166,10.140661,1.317675054,47059.536,4.672647640782352
59490,34.755726,11.414662,1.490933866,57407.587,4.758969292650432
59492,40.343038,13.332068,1.653794368,77242.228,4.887854792219612
59494,34.473865,13.38769,1.869685257,82610.68,4.917036197020549
59496,34.517691,10.721646,1.330484514,51954.09,4.715619742355417
59498,31.084289,14.27258,1.927905585,97598.35,4.989442475536032
59500,42.829538,13.85985,1.533836305,78468.315,4.894694326827925
59502,40.315028,13.627594,1.685771898,83631.122,4.92236792334392
59504,37.432228,14.165662,1.699081904,100081.037,5.0003517966958
59506,42.472101,14.524376,1.68940602,100980.81,5.004238849991072
59508,31.504055,13.168324,1.914782978,82922.788,4.91867389535936
59510,36.99847,12.503408,1.605841446,52416.875,4.719471125524905
59512,42.402177,14.504364,1.803143713,77699.094,4.890415954797123
59514,34.864675,11.238387,1.399676181,40767.463,4.610313685713057
59516,35.011164,11.769309,1.565774084,45491.571,4.6579309349581175
59518,42.125719,14.353534,1.8482848,74594.431,4.872706405539026
59520,39.762405,13.312696,1.694742753,56407.413,4.7513361822357965
59522,41.47772,13.352981,1.811346725,62052.072,4.792756287738739
59524,36.484087,12.109646,1.615569326,42006.111,4.623312475648402
59526,33.559172,10.743978,1.289715247,42847.655,4.631927058501271
59528,41.098903,13.464913,1.769241065,55714.076,4.7459649322801924
59530,34.578412,11.322937,1.499810045,50085.17,4.699709152202827
59532,32.852189,10.423182,1.281672991,49013.115,4.690312304722814
59534,34.560271,12.042104,1.558036917,63925.69,4.8056754244038915
59536,36.559871,12.118801,1.667587086,57302.896,4.7581765710954445
59538,38.525816,13.014407,1.686384816,68837.113,4.837822647906815
59540,35.547173,12.63509,1.823082613,58215.68,4.765039974689674
59542,32.969577,10.424398,1.262299764,42892.158,4.6323778971114224
59544,37.816059,12.717983,1.672748676,61090.792,4.785975755497046
59546,33.381955,10.598581,1.394029048,52527.266,4.720384796728988
59548,34.977288,10.503304,1.25303375,53307.677,4.726789757594127
59550,36.830775,12.791501,1.519935095,64345.569,4.808518645644353
59552,41.530547,13.389281,1.717794411,71788.974,4.856057746489214
59554,37.496708,11.399016,1.286308568,48697.863,4.687509903562251
59556,43.606472,12.264768,1.397939602,53522.183,4.728533818614764
59558,33.596416,11.444833,1.486032276,46640.41,4.668762359502994
59560,32.00483,11.246292,1.464252613,46870.987,4.670904098904046
59562,31.169672,10.740209,1.367553436,53948.914,4.731982706691692
59564,33.594238,10.816385,1.25991345,47677.791,4.678316125533888
59566,38.008074,11.015455,1.338740484,46985.908,4.671967623988627
59568,39.803823,11.749677,1.4604737,46284.649,4.665436974602169
59570,41.505994,12.944775,1.640113073,57485.834,4.7595608364530895
59572,39.731894,14.216606,1.732600947,94768.174,4.9766625126880815
59574,38.708605,12.542903,1.670449426,50580.735,4.70398513588472
59576,37.321305,12.160486,1.475875342,58189.022,4.764841057939713
59578,34.327669,12.599672,1.699204666,60239.284,4.779879801228882
59580,42.258536,13.852561,1.673994975,85200.518,4.930442235187566
59582,43.645592,12.65942,1.107790822,46783.42,4.6700919667856065
59584,38.300239,11.692263,1.467500146,46135.228,4.664032671233056
59586,35.095762,13.817949,1.685172171,73779.293,4.86793448922543
59588,31.928637,13.663957,1.756640479,87725.906,4.943127862139867
59590,47.101032,11.992203,0.961016949,47409.609,4.675866373588464
59592,41.160647,12.303236,1.440339188,63686.363,4.804046447910128
59594,42.741883,12.971854,1.563482819,52355.228,4.718960055225676
59598,40.125,12.0,0.625,35576.923,4.551168383829199
59600,42.337615,12.900222,1.456708861,58134.567,4.764434442085733
59602,38.066502,12.286245,1.486754967,64560.172,4.809964678754772
59604,42.284173,14.745283,1.983193277,70280.0,4.846831752823257
59606,45.251418,12.819233,1.628813559,57953.778,4.763081752828879
59608,44.535728,12.810302,1.369767442,42307.78,4.626420237360491
59610,46.873024,13.423034,1.44871462,54331.23,4.735049537100094
59612,50.327787,12.855311,1.294520548,44315.445,4.646555114693577
59614,43.991189,13.238372,1.597826087,67040.816,4.826339291752001
59616,45.111624,12.195076,1.117308798,38283.162,4.583007801164337
59618,46.884146,12.152672,0.760869565,43319.629,4.636684728564023
59620,34.188533,11.856648,1.528363832,46699.111,4.669308613082829
59622,34.587253,11.748092,1.503296703,50614.607,4.704275869093377
59624,47.705882,10.391304,0.623376623,26086.957,4.4164234223281165
59626,35.601651,11.501112,1.464351975,45186.995,4.655013461085325
59628,42.650545,12.781496,1.229527105,37809.879,4.5776052875260795
59630,35.337483,11.750877,1.08649174,45054.536,4.653738521410549
59632,31.760982,10.942726,1.443312102,46749.952,4.6697811693016735
59634,32.040064,10.920103,1.388764045,47547.804,4.677130463803285
59636,49.962895,13.080444,1.164835165,53961.892,4.732087168404513
59638,37.202703,12.13767,1.414342629,49741.379,4.696717821219177
59640,57.875,11.4,0.6,35944.444,4.555631770195447
59642,44.358447,12.357855,1.276735248,42480.221,4.628186767462086
59644,37.63049,13.148425,1.319425445,54268.231,4.734545664965139
59646,35.686688,10.924869,1.222957015,47543.379,4.677090044638791
59648,41.798128,13.452206,1.595588235,35244.946,4.547096849506817
59650,34.888359,12.105236,1.488884061,53585.047,4.729043615972894
59652,36.158798,13.542857,1.553254438,36543.988,4.5628159396198775
59654,31.823464,10.630251,1.187997303,38787.91,4.588696379241181
59656,38.725142,12.753382,1.642421849,55877.596,4.747237713362099
59658,36.453236,12.184719,1.469131798,59428.042,4.773991421616046
59660,39.319668,12.356932,1.625687312,57820.943,4.762085170287888
59662,33.290959,11.451055,1.501745636,52741.381,4.722151497335066
59664,30.813089,8.799899,1.015191796,34509.03,4.537932752059729
59666,35.126892,11.808691,1.552354181,52611.684,4.721082202960489
59668,36.614222,11.553254,1.420779221,45593.552,4.658903427558595
59670,41.86206,12.729874,1.668531929,46054.293,4.6632701196427675
59672,49.388088,13.283343,1.445132972,54498.765,4.736386660813114
59674,36.868421,9.208633,0.657342657,47694.805,4.678471077515975
59676,27.84188,9.619883,1.510822511,38433.735,4.58471259136182
59678,37.715254,13.570526,2.008849558,62275.238,4.794315395973927
59680,39.415036,12.825722,1.844622687,58033.955,4.763682168637017
59682,39.652831,13.240491,1.785263016,63310.964,4.801478926326608
59684,42.838546,14.011297,1.831195652,72443.531,4.859999610284245
59686,34.501176,11.943003,1.723840608,52207.318,4.7177313831605625
59688,50.471373,13.793201,1.366017699,68811.943,4.837663820922469
59690,39.911669,12.252011,1.637526652,42875.145,4.6322056017993605
59692,38.535484,13.247706,1.669291339,50679.688,4.704833932567058
59694,38.993056,14.95625,1.661111111,43944.444,4.642903974002012
59696,40.15893,13.378938,1.576121795,50605.534,4.704198011983005
59698,49.204937,12.481595,0.906056435,34787.055,4.541417663832777
59700,39.933252,12.621878,1.554131874,56443.291,4.751612327929078
59702,54.098507,15.173077,1.288461538,37996.42,4.579742679577656
59704,45.034483,13.565217,1.2,41777.778,4.620945337798413
59708,42.672976,12.899919,1.639618138,44049.927,4.6439451930313025
59710,35.414254,12.535461,1.70754717,67285.032,4.827918463290941
59712,34.714944,12.621578,1.825,69741.667,4.843492323886659
59714,57.4625,14.153846,1.3125,48852.332,4.688885299898367
59716,46.825788,13.839161,1.813685637,60414.388,4.781140380423695
59718,38.035533,12.938144,1.748419722,49450.0,4.694166295933198
59720,41.540983,12.755972,1.549808917,49783.329,4.697083934417816
59722,43.88769,12.533043,1.500589345,43179.855,4.635281179619203
59724,45.440485,12.294229,1.431153184,40964.136,4.612403799317727
59726,40.316787,12.930348,1.52886836,49290.244,4.692760968034848
59728,40.856792,13.070654,1.477561837,49447.236,4.694142020432753
59730,54.517544,13.666667,2.263157895,53008.475,4.724345310194892
59732,44.198795,14.32539,1.534831461,61183.368,4.7866333801928755
59734,40.315447,13.229848,1.605401845,48448.405,4.685279483944041
59736,34.215596,13.0,1.294736842,37515.504,4.574210785330995
59740,41.829532,12.166353,1.439167556,38246.88,4.582596013239983
59744,40.706084,13.065714,1.628685027,42733.865,4.6307721737033045
59746,35.969813,13.155927,1.844966246,71824.935,4.856275241637126
59748,42.179758,12.38806,2.017021277,38596.457,4.586547440009301
59750,38.23385,13.664496,1.711024238,94920.018,4.9773578119020225
59752,43.919945,13.664813,1.718663425,58308.783,4.765733977077018
59754,38.269229,12.54349,1.579418472,48204.197,4.683084852649392
59756,31.652174,11.202505,1.239488117,42453.039,4.627908784655111
59758,36.232318,12.553466,1.700021496,54396.307,4.735569416169437
59760,40.815265,13.181321,1.476422764,73598.957,4.8668716598218165
59762,37.567263,14.546956,1.997464993,79537.453,4.900571679612545
59764,39.82716,14.556568,1.689934869,92107.049,4.964292868249584
59766,38.711771,13.322018,1.800052104,68591.664,4.836271338756607
59768,39.232958,12.429341,1.64625895,49730.929,4.69662657215813
59770,35.939127,12.08597,1.502030652,52944.588,4.723821573095797
59772,37.756626,12.456517,1.591315087,58011.053,4.76351074872805
59774,40.387715,13.748589,1.621710037,79935.471,4.902739538276994
59776,45.094962,15.368955,1.424100198,95959.96,4.9820900582642915
59778,38.587915,12.766258,1.523173409,59135.271,4.7718465913987185
59780,30.030628,10.921168,1.072551391,44942.895,4.652661044096245
59782,42.871692,12.889793,1.133247918,64497.166,4.80954063219183
59784,36.032402,13.133271,1.721025338,69926.635,4.8446426296832
59786,43.504291,15.000985,0.878473444,168164.257,5.225733692786264
59788,39.354457,12.382083,1.50374162,55147.546,4.741526191619895
59790,37.146063,12.991493,1.853795894,60397.618,4.7810198109745246
59792,44.816097,14.88759,1.650669311,92498.002,4.96613235187691
59794,35.490825,12.575027,1.691153294,56517.999,4.752186777404372
59796,48.95022,15.363313,0.951682485,120795.111,5.082049357226426
59798,46.112182,13.177873,1.471853711,40031.171,4.602398294361913
59800,46.530939,14.604551,1.854144765,57209.594,4.757468865713836
59802,32.193399,10.804975,1.264908425,34600.197,4.539078571502874
59804,43.31479,14.451185,1.986759919,55584.003,4.744949820206905
59806,42.979274,14.611966,2.03749798,57762.333,4.761644725914845
59808,41.501854,12.92884,1.658278797,53951.678,4.732004956614997
59810,29.897279,9.825709,1.034823378,31897.299,4.503753909418964
59812,41.130993,12.992906,1.629366314,44260.098,4.646012371200189
59814,42.447863,13.41652,1.733851555,56737.517,4.753870325876574
59816,45.241283,13.83307,1.664845173,65991.901,4.819490639074635
59818,47.365293,15.568603,2.250620347,89707.735,4.952829891460902
59820,38.884056,13.547608,1.81051317,59214.32,4.772426746333183
59822,37.942078,14.521144,1.848517482,85707.412,4.933018381450692
59824,34.352397,14.454761,1.960241171,86971.946,4.9393791875359305
59826,34.613435,15.296718,1.968677728,105690.835,5.024037329015106
59828,35.537899,12.638202,1.611593179,54987.383,4.740263050911112
59830,57.777723,13.634187,0.782013423,114225.16,5.05776177506277
59832,45.156958,12.206497,1.132326127,43293.218,4.636419868273331
59834,37.818063,11.537946,1.113337508,29076.232,4.463538125445752
59836,35.919634,11.944236,1.477083264,49621.647,4.6956711749128335
59838,29.740091,9.704469,1.412792706,35140.517,4.545808146703825
59840,37.438167,11.989072,1.279733048,35320.988,4.548032843176961
59842,51.207985,11.954509,1.098113208,30111.343,4.478730125970482
59844,37.734441,11.288395,1.310062674,48832.254,4.68870677091877
59846,45.093162,12.30836,1.074903969,33002.563,4.51854766877286
59848,29.651022,9.341245,1.335221313,30879.772,4.489674085073432
59850,38.205412,12.778699,1.459856766,44585.419,4.649192852362493
59852,33.882736,10.055944,1.441340782,28482.673,4.454580743907117
59854,51.025414,13.252233,1.207351163,59455.321,4.774190728215065
59856,45.430515,12.663292,1.330044696,48886.673,4.689190482203359
59858,54.285381,13.103302,1.155721361,57509.777,4.759741683580037
59860,44.132492,10.950943,0.992619926,21177.966,4.325884246734877
59862,38.086826,13.942857,1.575757576,47438.525,4.676131177103265
59864,58.711136,13.496068,0.890326502,91537.303,4.961598112488565
59866,31.386651,9.503767,1.437134208,34217.444,4.534247565165495
59868,47.611411,12.008189,0.997827804,43047.269,4.6339456042019345
59870,34.892792,13.916808,1.132682366,34629.511,4.539446358962078
59874,56.550624,12.72265,1.554426705,42040.862,4.6236716121612815
59876,45.664912,12.476312,1.180675987,38234.471,4.582455085805968
59880,37.742588,12.462094,1.344579619,47294.318,4.674808967175989
59882,26.244435,13.788877,1.374942423,40496.851,4.607421254165445
59884,39.837646,12.75151,1.694448056,51795.904,4.714295417263917
59886,32.336393,11.133303,1.238843903,46747.062,4.669754321149003
59888,38.0,11.081967,1.556962025,33272.727,4.522088396676395
59890,45.415566,12.688354,1.260786499,47287.538,4.674746703297548
59892,33.607382,11.711453,1.524138335,44472.033,4.648086983294233
59894,34.517483,14.201058,2.192488263,50790.698,4.705784181237052
59896,30.118881,13.411765,1.928571429,42336.957,4.626719639569051
59898,30.742704,11.861418,1.527052674,60720.797,4.783337463322708
59902,41.417969,13.115285,1.193304536,55790.14,4.746557451232043
59904,44.016667,12.723404,1.565656566,46697.368,4.669292403150931
59908,24.60355,11.662338,1.090909091,52584.034,4.720853900080306
59910,38.034382,14.70603,1.729537367,67245.091,4.827660585634628
59912,38.947107,12.718245,1.193205945,31988.722,4.5049968896797665
59914,39.346805,12.781768,1.511189635,43784.906,4.641324421675873
59916,41.837217,13.516177,1.716725044,53434.402,4.727820953437263
59918,41.359774,12.759301,1.460381664,41990.816,4.623154314286758
59920,39.853535,13.747199,1.721088435,37868.938,4.5782831258969825
59922,35.036894,12.17982,1.383399209,30154.499,4.479352117308947
59924,41.233073,12.303411,1.557894737,49307.418,4.6929122611457865
59926,29.700787,12.430769,1.853932584,67295.181,4.827983965560657
59928,37.900415,12.196319,1.149700599,38732.62,4.588076875066582
59930,43.83625,12.474308,1.317307692,40916.327,4.611896640797022
59932,35.997863,12.886154,1.674626866,33222.368,4.52143058454768
59934,40.703057,13.214286,1.507692308,40409.836,4.606487087897745
59936,46.71079,13.222307,1.755524862,41822.818,4.621413292006717
59938,44.209179,12.061989,1.30221328,33383.94,4.52353759115931
59940,41.791667,12.73991,2.054945055,44553.498,4.648881807193536
59942,38.038462,13.941176,1.408163265,23786.26,4.376326161707301
59944,44.067154,14.218917,1.684100418,47738.42,4.678868041050363
59946,45.399313,13.370502,1.416098691,63524.591,4.802941877547438
59948,42.903134,13.152542,1.515151515,49082.019,4.690922419224571
59950,44.162106,13.664475,1.650698315,61065.593,4.785796578832564
59952,40.806114,13.056391,1.815778443,54316.632,4.734932832900522
59954,34.723039,12.514925,1.584459459,61623.217,4.7897443666339505
59956,39.684197,13.571212,1.791832669,71421.812,4.853830864221628
59958,43.477601,15.680647,1.794194799,62195.732,4.7937605835261055
59960,54.410684,15.118,1.241992883,152004.864,5.181857485145839
59962,34.744317,12.385274,1.706979959,63252.793,4.801079707044807
59964,36.949617,13.32105,1.938406768,72659.549,4.861292697856187
59966,35.868513,12.285983,1.678986518,57460.639,4.7593704513223205
59968,42.135464,13.968585,1.751329243,73601.516,4.86688675976758
59970,37.040346,14.112496,1.80371144,82121.857,4.914458761396733
59972,34.684935,12.130599,1.602229815,54244.707,4.7343573677216835
59974,39.09628,13.054336,1.672635445,48759.115,4.688055814376522
59976,43.400341,13.0125,1.064516129,43364.726,4.637136606645537
59978,43.61732,13.081649,2.014989293,69577.441,4.842468451718032
59980,39.136408,12.892286,1.698210346,51819.032,4.714489295932997
59982,47.219789,12.981713,1.347770701,56196.635,4.749710311215247
59984,42.21831,14.923077,2.904761905,70700.0,4.849419413796899
59986,38.061441,12.572338,1.687731002,60833.794,4.784144902799962
59988,39.871355,13.404905,1.737501437,81734.638,4.912406143488198
59990,42.623995,13.380727,1.609721375,72956.973,4.863066806725677
59992,36.737805,11.861436,1.420715506,40035.025,4.602440104039858
59994,39.083495,13.290647,1.878716258,64048.229,4.8065071255536
59996,44.179234,13.483721,1.820367751,68085.135,4.83305230292355
59998,46.578383,12.682575,1.347079038,47722.735,4.678725325219824
60000,40.516605,12.478032,1.405819296,53695.041,4.729934178329286
60002,37.94937,13.092583,1.675653268,57803.993,4.761957839769478
60004,39.761989,13.567311,1.839736933,87323.587,4.941131566962787
60006,37.73623,12.19137,1.41025641,51381.557,4.7108072604259075
60008,30.623134,9.6,0.841584158,48984.211,4.690056117159718
60010,38.087446,13.03655,1.781171693,57986.167,4.763324401975216
60012,40.156976,13.568725,1.747295086,73643.596,4.867134986850269
60014,39.753213,13.044316,1.567531306,57285.647,4.75804582249914
60016,33.625102,10.584235,1.384710234,36030.802,4.556673929075054
60018,36.905459,13.183961,1.751320252,72462.852,4.860115423039498
60020,40.863081,11.535993,1.599267399,49678.694,4.696170170178815
60022,38.075134,12.488319,1.610977564,47426.177,4.676018117805555
60024,35.632057,12.651417,1.786851567,58269.821,4.765443683975998
60026,38.279778,14.114894,1.653710247,67093.75,4.8266820661163425
60028,54.156863,12.75,1.375,53129.87,4.725338753264307
60030,42.115604,13.965428,1.707489879,76839.192,4.885582789404305
60032,40.326435,13.165286,1.510007758,52977.763,4.724093616149453
60038,58.245342,12.322981,1.068322981,60630.178,4.782688843252355
60040,41.103214,13.658163,1.466348594,71852.058,4.856439211791661
60042,30.495801,14.264597,1.939195178,90743.395,4.957815023576506
60044,37.56595,11.648024,1.348332323,34799.952,4.541578644919296
60046,36.961226,12.62983,1.491397398,37949.417,4.57920510840995
60048,44.91993,14.57477,1.773613092,66103.353,4.820223489023698
60050,43.282729,13.174546,1.568384305,48076.491,4.681932761928332
60052,35.037745,12.024947,1.454801901,42820.298,4.631649685361626
60054,44.795861,13.736789,1.713076954,47084.129,4.672874540902214
60056,37.973007,12.939125,1.744698145,51818.503,4.714484862369791
60058,34.81667,13.37254,1.975290102,72413.64,4.859820378611373
60060,35.857218,12.671745,1.633895219,56961.675,4.755582751565625
60062,38.078221,13.877733,1.553861358,74763.261,4.873688236037702
60064,41.674703,13.886827,1.535499961,50981.745,4.707414696392195
60066,40.351871,11.967538,1.016350211,37272.976,4.571394069673066
60068,54.385253,13.595628,1.678832117,54731.492,4.738237287326408
60070,33.755906,12.131313,2.151515152,34733.333,4.54074646007595
60072,33.483683,11.359551,1.260869565,34326.679,4.535631788810521
60074,38.028669,12.599783,1.309516381,45461.984,4.657648384786454
60076,38.553279,13.027958,1.73852347,56341.972,4.750832043461441
60078,33.363155,11.284215,1.326340629,45132.916,4.654493393830311
60080,36.164888,13.568343,1.747080745,58124.868,4.764361979628132
60082,50.57732,13.516854,1.309278351,62916.667,4.7987657078824615
60084,37.936129,13.126712,1.576419214,36409.299,4.561212317402426
60086,37.451742,12.265201,1.303254267,47041.514,4.672481290773535
60088,32.635241,12.177466,1.308360043,44216.772,4.645587034177598
60090,36.336229,12.071233,1.235426009,33761.218,4.528418106233743
60092,35.813556,12.071936,1.300880695,42480.608,4.62819072391982
60094,32.424739,11.216173,1.233152595,32658.549,4.513996885382527
60096,31.811711,10.48316,1.115053932,32743.178,4.515120829042994
60098,36.070892,12.015003,1.421946595,43137.228,4.634852233882354
60100,34.274738,11.986043,1.495651627,55475.557,4.744101671441442
60102,34.933846,12.117123,1.541666667,52240.124,4.718004199133247
60104,36.877416,12.387255,1.544755441,43478.447,4.638274023193104
60106,34.133608,11.473291,1.469788483,54001.842,4.732408573837636
60108,40.987403,12.468443,1.171480144,39612.887,4.597836495079859
60110,45.9273,11.772028,0.990453751,31980.152,4.504880523594218
60112,53.312726,12.316392,0.836570804,39486.734,4.596451214150943
60114,44.667788,14.100473,1.598165761,50392.747,4.702368033180629
60116,30.423424,12.015278,1.600338045,53763.131,4.730484552762054
60118,31.295355,11.582438,1.505652563,46793.891,4.670189159096229
60120,35.293401,13.042661,1.749639423,68911.725,4.838293121320939
60122,33.42567,12.622785,1.701800463,61971.417,4.79219142657158
60124,44.106498,13.802682,1.396993811,59652.57,4.775629159033603
60126,35.913407,12.786246,1.588765659,61396.77,4.788145524104118
60128,36.77876,12.246309,1.415112665,56261.405,4.750210573476677
60130,31.276801,11.226923,1.321109299,45855.245,4.661389018180065
60132,40.195625,11.689751,1.161734952,37212.399,4.570687668916395
60134,41.002029,11.825675,1.171785607,43439.379,4.637883608044856
60136,38.583549,12.958503,1.498560559,71177.403,4.852342138158625
60138,34.162735,13.204533,1.633755952,67000.765,4.82607976140802
